,Dates,Temperature,Wind Speed,Precipitation,Pressure,Heat Index
515,2017-05-30,16,15,0.0,1011,19
516,2017-05-31,16,14,0.0,1010,19
517,2017-06-01,17,15,0.0,1010,20
518,2017-06-02,18,17,0.0,1010,25
519,2017-06-03,18,14,0.0,1012,24
520,2017-06-04,17,13,0.0,1011,21
521,2017-06-05,17,15,0.0,1010,21
522,2017-06-06,17,15,0.0,1012,20
523,2017-06-07,17,15,0.0,1013,20
524,2017-06-08,17,19,0.0,1014,21
525,2017-06-09,17,17,0.0,1012,21
526,2017-06-10,16,19,0.0,1011,19
527,2017-06-11,16,21,0.0,1012,19
528,2017-06-12,16,24,0.0,1015,20
529,2017-06-13,18,18,0.0,1012,25
530,2017-06-14,19,15,0.0,1011,25
531,2017-06-15,20,16,0.0,1012,26
532,2017-06-16,20,15,0.0,1011,27
533,2017-06-17,20,15,0.0,1010,26
534,2017-06-18,20,14,0.0,1009,26
535,2017-06-19,21,16,0.0,1009,27
536,2017-06-20,22,19,0.0,1009,28
537,2017-06-21,20,16,0.0,1007,26
538,2017-06-22,19,14,0.0,1008,25
539,2017-06-23,19,17,0.0,1011,25
540,2017-06-24,20,18,0.0,1011,25
541,2017-06-25,22,18,0.0,1012,26
542,2017-06-26,23,14,0.0,1013,28
543,2017-06-27,22,18,0.0,1011,27
544,2017-06-28,18,15,0.0,1011,25
545,2017-06-29,18,15,0.0,1013,25
546,2017-06-30,18,15,0.0,1011,24
547,2017-07-01,18,16,0.0,1010,24
548,2017-07-02,18,14,0.0,1014,25
549,2017-07-03,20,15,0.0,1015,26
550,2017-07-04,21,21,0.0,1013,26
551,2017-07-05,21,19,0.0,1014,26
552,2017-07-06,22,15,0.0,1014,27
553,2017-07-07,24,14,0.0,1011,29
554,2017-07-08,23,14,1.1,1011,29
555,2017-07-09,23,8,0.9,1013,27
556,2017-07-10,23,14,0.0,1012,28
557,2017-07-11,22,14,0.0,1012,27
558,2017-07-12,22,17,0.0,1013,27
559,2017-07-13,22,18,0.0,1015,27
560,2017-07-14,22,19,0.0,1015,26
561,2017-07-15,22,14,1.8,1014,27
562,2017-07-16,22,16,0.0,1011,27
563,2017-07-17,22,15,0.3,1011,27
564,2017-07-18,22,18,0.6,1013,27
565,2017-07-19,22,11,1.1,1014,27
566,2017-07-20,22,13,0.0,1015,27
567,2017-07-21,21,12,0.0,1013,26
568,2017-07-22,21,13,0.0,1012,26
569,2017-07-23,21,10,0.0,1011,26
570,2017-07-24,21,13,1.3,1012,25
571,2017-07-25,21,14,0.0,1014,25
572,2017-07-26,22,17,0.0,1015,26
573,2017-07-27,22,17,0.0,1012,27
574,2017-07-28,21,15,0.0,1013,25
575,2017-07-29,21,14,0.5,1014,26
