,Dates,Temperature,Wind Speed,Precipitation,Pressure,Heat Index
1040,2018-11-06,19,12,0.0,1013,25
1041,2018-11-07,18,12,0.0,1014,25
1042,2018-11-08,20,3,0.0,1016,27
1043,2018-11-09,22,14,0.0,1018,25
1044,2018-11-10,20,10,0.0,1014,25
1045,2018-11-11,20,3,0.0,1019,26
1046,2018-11-12,20,4,0.0,1025,26
1047,2018-11-13,20,4,0.0,1027,23
1048,2018-11-14,21,4,0.0,1023,27
1049,2018-11-15,21,11,0.0,1018,24
1050,2018-11-16,19,9,0.0,1015,24
1051,2018-11-17,18,9,0.0,1016,24
1052,2018-11-18,19,8,0.0,1017,24
1053,2018-11-19,19,6,0.0,1017,23
1054,2018-11-20,18,7,0.0,1016,24
1055,2018-11-21,17,9,0.0,1018,21
1056,2018-11-22,17,14,0.0,1021,20
1057,2018-11-23,17,12,0.0,1019,20
1058,2018-11-24,17,13,0.0,1013,20
1059,2018-11-25,19,0,0.0,1016,25
1060,2018-11-26,20,5,0.0,1020,25
1061,2018-11-27,19,10,0.0,1016,23
1062,2018-11-28,17,10,0.0,1012,19
1063,2018-11-29,16,25,2.1,1008,16
1064,2018-11-30,15,13,0.0,1014,18
1065,2018-12-01,15,14,0.0,1014,18
1066,2018-12-02,14,10,0.0,1017,18
1067,2018-12-03,15,7,0.0,1020,19
1068,2018-12-04,16,11,0.0,1016,22
1069,2018-12-05,14,14,0.3,1012,15
1070,2018-12-06,14,21,1.3,1013,15
1071,2018-12-07,16,4,0.0,1019,21
1072,2018-12-08,17,6,0.0,1024,24
